Session ID,OLX User ID,Category 1 Ads,Category 2 Ads
34825e1a70ffe05a,3624,0,0
d77120aa299a6b25,18340,0,1
23bc0987cc5a9052,1978,0,59
fb432eee9b60c25b,21249,1,30
4a4fca7f74cd9886,5709,0,1
b015e308b948655b,14594,0,64
70571f804d96aba,9226,0,0
e5b41356604cfa77,19442,11,0
84aae361d80b43f1,11112,0,8
aa108137c23a0dd4,14414,0,0
eacc4c4c01bdf28e,19958,0,0
c87eb75114bdbd5e,17038,0,0
4318171148a4d5ae,5074,0,0
7b829f90cbcf2450,10075,2,9
ebcacf1d42545c5d,20067,16,0
5145caf113efca,6374,0,0
ae39f82d4c67f91c,633,32,0
c7dfdad4b733268c,8930,0,0
eb80229b8983c964,20021,0,0
5bbb3d673ce47c2f,7295,0,0
f0b1ac391fce8f6e,20405,0,0
a3be8cb8c30d68ec,13857,0,0
f8dac6aa1596d170,21051,0,0
8e94c6906494e93d,12026,0,0
fe6fc0908d453354,21487,0,129
5985084168c2700,7153,0,0
e12587675fd011c9,13156,0,0
17af6f15579e6ab8,749,0,0
2f7c4ba8d5b12125,3150,0,36
99a98eb856fca4cb,12866,0,9
2e2556666c21829e,3021,0,2
74c964ae8bd3ad95,9609,0,1
e70274b9cb46022d,19556,1,0
2a9afb227fcaf767,2644,0,0
bbbd893b52cbb4ad,15935,0,1
9b076beb6e56450c,12981,0,18
18f0bf7c169934c4,838,0,0
b64bd15677f3a707,217,0,0
6476029d81a6f410,8126,0,40
e9cdfa3ed7a2b4c6,19850,0,0
cc97cf6d2fb7f62f,17407,0,12
a0f85e6df886620c,13594,0,0
291a5a038dacc7b5,2506,0,1
53f3ce86b3cae69a,6626,0,0
c12fdcedd6b54434,16462,0,0
47e3c06865f1e53,5514,0,0
d2623797f730cc90,17879,0,0
1c558f5a2b1f862c,1210,0,1
2f54a849c6e25355,3133,0,9
34f05180d43cef2b,3696,0,1
d61d314f57805342,18218,0,2
4f7763a7d6c32cba,6192,126,0
2e792d448742f153,3053,1,0
4a5dff08955b3ced,5718,0,20
5dc6c624929e3ebc,7512,0,0
871b7fff8db9a668,11308,0,2
82f3ec6fc9ce07e2,10772,14,0
202a0228c9c8f38c,1652,0,0
9dcc784b5e8a7a9e,13250,1,0
ee167737c19824a2,20250,0,0
2f69b9d9b221483e,3139,0,0
40bd9fb389b82334,4815,0,0
20e4881664cd7968,1717,0,7
dc1ed7c04a0b8b0a,18698,0,0
253fec354dca1925,2138,0,0
2effc2892c9c7641,3091,0,0
bcb023f4001f85be,16026,0,0
10b3f0e695789902,73,1,0
41793985a8805a5f,4890,0,0
52823baa4d047f09,5123,0,0
cd7f59bd4a7b6fb,17491,0,0
b8180905feea4e54,15658,0,0
1beb5aada723f8eb,1154,0,0
9d3796ceaa822bea,13178,0,0
5d3b4e3638d40626,4514,0,0
a161a5df5d17bbe9,13647,11,0
8242dffe68138dd9,7186,0,12
a848743fa2556707,14277,0,1
7ec0227917268342,6651,0,0
182ac232bf7de60b,795,0,0
724ce0834b37221f,9400,0,0
1c4b1a76443861c5,1196,48,2
269d450ba95cd7f4,2289,0,1
5220786b024d0d18,6437,0,1
e29227618c3fcbc9,19219,0,0
c9380d6b1f3e1197,17094,0,0
13b7b65060c3d3cc,357,0,0
e054bede5dbb6546,19035,0,0
e055bd2c468283f7,19037,1,0
e2b10ff5ae5a96d1,19226,16,1
27501b248cccd703,2358,0,0
efda1510510f36d7,20356,0,21
3b2cfd17988178f3,4316,0,0
44ac3a2dc08295ee,5198,0,5
fd66c9d0ef524714,21395,0,0
994cc8b02d2f12db,12849,0,45
6c8cbc7c01997da4,8851,0,1
ea80ee340449e858,19937,0,0
46d4a0b42bc020ef,5393,0,0
3582a6ff8f4be795,3747,0,0
8a3be834b46e9c,11601,0,11
53afbf8647b60c2e,6596,0,19
156f7373a96795b0,508,0,0
d0beb341e20fac3,17746,0,0
772570c476606125,9784,0,44
f43e1badd0263f0a,20677,1,0
85f7698bc3d15bbc,11211,0,0
507469a13d3b2b49,6286,0,35
e577734b00e69ad0,19421,2,0
6717999673af8006,8388,0,0
2ce114d720c7cfe8,2859,0,26
8443dfba9dbe45e6,11070,0,0
b7046cc7854a7271,15573,0,3
1bd204047fbcf81d,1144,0,0
2d951ecc98f2e2d,2939,0,2
32d73dc4995d7cd3,3466,0,0
5799a9f49398093f,5315,0,48
6dab1a01dfd5a295,8946,0,0
51c9337dd93b3339,6417,168,0
2eb60a55ebb6f60e,3067,0,45
b0d6d05efb0c66ed,14985,0,1
6786b38f1d179ffb,8427,0,0
aabac9a0a8716af8,14463,0,4
9e0eea67d54aec81,13269,0,0
7d71cade3a4adc11,9288,0,0
afba602cc620bc7f,8580,1,0
686ba0f017c8d61a,8507,0,0
5997a34a9f39d389,7162,0,107
eb938fc3973e5597,19877,0,29
8a99addd3f9679f8,11636,0,2
46b79f45a2648334,5382,0,0
2da11195d7ec22de,2948,0,0
ac487076df9fb6ce,14583,0,0
99040b286817ed66,12811,0,6
be7553d06cc3a18e,16216,0,0
784bb069e516b0b4,9881,0,0
2dcded77a481d089,2977,0,0
6d64f1cb29b18606,8915,0,0
8184b4ef2850d9db,10649,34,0
e8f1fd35cdf10939,19765,0,7
253e620a7f5fabdf,2135,1,0
f495f00dda056def,20711,0,3
89ba28fee3b97bc,7705,13,0
f0dd320161f8a6a9,20419,1,60
99e7cb8e9bc0229d,12884,4,4
844f51969062a9dc,11076,0,0
8e1ffb2b42d0d4d2,11989,0,0
c6207f900dd1b225,16853,0,0
b3c9a3c0cc37186f,10840,0,0
871b7fff8db9a668,11306,0,22
c7fb082d909cab76,16994,0,0
f357166890e5f9ba,20620,0,0
76e39a028b1ba08d,9753,25,0
ddf8593b61f64a8f,18865,0,135
e3bde28860354081,19075,0,16
73a031aa76eb9469,9520,0,130
8975f7b4f8727335,11501,0,2
cff7fb935c007dbe,17676,0,12
91b60a32c79f1029,12274,0,0
afbd38149d9bad23,14882,1,0
da8b8d159a88bfae,18598,0,0
f589657d3e37eba,20804,6,0
be0d4784f11e166d,16173,0,0
a248ac1ba1ed7133,13732,0,35
5dcf01d05032ea41,7518,0,0
19d950355025e00e,899,0,17
8854d9f441db786f,11407,0,0
cbf4d01e4bd7184f,17334,0,36
7d8210f34f23f79b,10249,0,0
138be11dabcdfaf0,338,2,1
ebf3c0278e69d973,820,0,5
10f2957496b89711,97,0,0
ecf951f362452598,20184,0,0
8326b40b91e2ca9c,10962,0,0
8ce212f81363d3ad,11897,0,0
a8caa85abb842139,14318,4,1
ac5e61dca3f05ad7,14590,0,0
411d0d7d5ff110df,4853,0,0
ef17de8eab378fbc,20309,0,0
a4926bcade86cbff,13940,0,0
10f3f07223e3c9c8,98,0,0
a06b2191da6cda4c,13533,0,0
2e053ccb2d1054b7,2998,0,27
43620b06bd43edc8,5094,0,0
708c89f4fb5a6c1f,9249,0,0
baf539a7a97679d4,15892,0,2
652e84bf24d78b55,8188,37,0
44f7151d03c3dc3f,5221,5,0
c84d73c187b2c155,17025,0,0
a5e2ff9e9e26914f,14013,0,0
5fda636d0f2bc1ce,7673,5,41
b3311f418db036d4,15182,0,0
eb938fc3973e5597,6139,0,6
8c10c41aad281f76,11785,22,0
11156d9821801ef1,130,0,0
631e3bbb65262ea0,7987,170,0
46d54867d0390e11,5395,0,0
3810647bf9becf4a,4003,1,3
a12015f3241aca69,13616,0,0
3fd99d1383cd66e0,4722,0,5
dfe5bd4d631f32,19001,0,4
8d6c7805aed75273,11927,0,19
72763f545d1338da,9412,0,23
a8bc3a891cc493d2,14305,15,0
330e90497ffbce30,3498,0,38
4ba76cb9170ad525,5842,0,0
3f15e26063b6b170,4642,1,191
fa25dce4f20e30c9,21170,0,0
f992401371b42da2,21115,0,0
6c094155f56973ac,8812,0,0
9ed83b7d133d4ed3,13348,0,0
ee3741c3e33c5aa8,2410,0,0
70b274d6e019b12d,2017,0,3
e625051c245f9d41,19496,0,11
4cc60b5cec7dfefb,5941,2,0
df720bb5f6921ab7,6844,0,3
766852cbed8b2ccb,9705,9,10
b9d7e38371721de,15803,0,47
7b8f8d668967d7d7,10081,0,0
706006b4c958e235,9228,0,0
ded2757fb89ce634,18931,0,0
e2d19c98edd308fc,19251,0,133
f43aafff4ddbd237,20676,0,0
d207bee0d501890d,9374,0,0
61f390801f8c92d6,7878,1,0
78f9581a685f38e7,9926,21,0
bf16b02613f53efb,16262,4,0
44a250bb084cc95f,5193,0,0
f074d794ae56aaf2,20395,0,0
13b5d1c150e6cefe,355,0,4
2be10e9f4ee1e26c,2779,0,0
8e12d3f1ed7c0fdb,11983,0,0
dbfdf1975cf8380d,18638,0,2
c288cd1f937d24e,16561,2,32
3e2274e89fbbedf6,4539,0,0
19f545b7ae23ab2,931,0,0
20831a92c07ee51b,1668,0,0
afc94ac565774cee,14884,0,3
3adf29b88a0cee5,4272,0,3
22a65e7d98f51846,1870,0,0
ce1de0c39fa642c3,17547,0,8
76b8cdac460b03ad,9734,0,0
da691e46f5916bf8,18574,0,3
b536e9a939be667b,15415,0,0
4daa716d73caa55e,6024,0,0
c8fdbf771b90925b,17074,6,3
3c7271d0e2a0b1dc,4387,0,1
9fabaaa071440142,2910,0,0
8c678b6928425e84,11855,0,0
816f1c3bca42fce,10638,0,0
532ecfc8aed3c948,6544,5,0
269bb93b77d7ddd0,2288,0,0
341a111b083384a7,3583,0,21
865f2d1bdb9a617a,11262,0,0
f7e962f6cc221dba,20984,0,0
e27e62e15be76688,19216,0,0
84457832e6f155bc,11072,1,0
a3978bcc693732eb,13832,3,39
3e58d1e3986cf538,4562,0,0
354a007379aa2542,3729,0,0
2212936e09013794,1831,7,0
51ec1b6ed6dca79a,6424,11,15
82bb359d3412add0,10762,0,0
59bfb71ca55ec1d6,7168,0,2
65020413b1c1fa75,8175,0,0
225fc17574c14116,1852,0,1
916011d9465a9819,12256,0,0
2e06f2469f3d3b76,2999,0,0
c45a261ab14ea219,9209,0,0
fd8f96145e9ee8dd,21410,0,0
65a1d649756a84c2,8226,0,0
cb767ee8ad181fe7,17301,0,0
41b9a35a6a5f77e6,4923,0,0
5e7006e4de594be8,7569,0,4
77af08821d0b3bbb,3349,0,4
2d951ecc98f2e2d,2937,0,0
cc17b74d7ef9b137,17342,0,0
abd0697a24d6f594,4080,0,0
2a067a8141f71c35,2567,0,0
6244aacbd0c5ca91,7895,0,11
1327360043ed8adf,306,0,0
8d244a7482aeb315,6967,0,0
a683ebb241faaf0e,14067,0,0
e9da817911e44689,19860,0,0
dd1d77b913016728,18773,0,0
826f5428ce16c55c,10740,1,1
2505e0bb2598b1b2,2116,0,0
50303868e10fec2b,6274,0,0
d110a18218808cbe,17767,0,0
87edd552e2434774,11368,0,0
c5e90cd9941c857d,16813,0,1
c33a861a136795b0,16602,0,0
ff5909c224049bc7,21550,0,0
3dd9de7751406368,4506,0,0
4ad63e8f5cc8b02d,5787,0,11
6f115fa72d29daa7,9085,0,0
4f5573bfcd505f93,6174,0,0
c18eda58237d9f81,25,0,0
8323d46093ffcbc4,10831,0,0
de5fce8d74dbc19c,18894,0,7
1c6eae554ba24303,1237,9,0
f9a8586ca37e04e7,21126,0,0
b3c9a3c0cc37186f,10879,0,0
529eba003807eca3,6504,0,130
675f698644306723,8416,6,0
855785dbba8ddc6a,11159,0,0
3e29c85aabe62b35,4540,0,0
f2a8a468a969b9bb,20565,0,0
a3782953f03c8b2f,13821,0,0
33f581a895487747,3574,0,0
e78ffe4c50967b89,19594,0,0
83d738959fd84580,11041,2,0
45f57cebdfc0c03e,5309,4,0
a3d6db384198ab2e,13863,0,91
cd60ca6c5187bd97,17485,0,0
f7002d2c414b6287,20923,0,0
a37e0a32b9987da2,13825,0,0
8351b7b49c91bbbd,2547,8,6
34e388a08338a67c,3668,0,6
44ac3a2dc08295ee,5199,0,0
e5b41356604cfa77,19452,13,0
8975f7b4f8727335,11502,0,40
51d28e8b7d62ad33,6419,0,0
95725f9ec55b1932,12543,0,4
9e5a0d3fc6f389d7,13310,5,179
2d4dd53ce2448911,2907,0,11
654c68c19065efb7,8200,0,1
c394019d0511f387,3652,0,0
902d73b763baec7b,12126,0,24
eb5df596edf93597,3326,1,1
e8717d9acef056de,19735,1,3
f41ba539e271bb4d,20660,0,0
4964876df0c94d4a,5625,0,0
e61a048f0b7564d3,19488,0,0
fc1375645a27073b,21309,0,0
25c957430286d5d1,2217,0,0
31320c8f3a30fadb,3307,0,0
ed735ed04f0379d9,108,0,0
b3c64e41bb3b65b3,1095,0,0
8c2d399a691459ea,11815,0,2
db51d8ce0e92c5d8,18655,0,0
3dbd0f80c352731b,4479,0,6
d9227c65df0768ae,18470,1,0
7a8364dd030bafac,2092,0,50
34e7ddcfb07cd91d,3672,26,0
f2c87656267611eb,10144,0,0
af506886084cccc,14837,0,0
22db8349931a10b5,1906,0,0
bb66009538745a8,15914,0,0
b9a84b82708e584b,15784,0,3
356c610d8a6edf34,3736,1,0
fa03be1f96ff83eb,21158,11,3
f4a448b06b3f51cb,20720,0,0
c78c8dc9f8a938a1,16941,0,8
9f681b58dc543b84,13419,0,0
255f6e92daf46595,2160,0,0
cb7be71281c9e1b0,17302,0,0
3924ac2ab50821bd,4127,0,0
4140b09329cd3684,4861,0,64
6d2c72583e11c21f,8907,0,0
375ffba563feaf14,3934,0,23
a41cf92fa580d778,13890,0,1
167e287fdbd4c836,608,0,0
49ed739665b51d08,5667,0,0
3bcd1fd9b1ab2266,4361,0,0
472be95331552c7c,4680,0,0
a19e80965009225f,13668,0,0
63fd3ac6d642c81f,6003,0,0
b52544842c791b2b,15412,0,0
2b6414d56d0f3fc,2742,0,0
621322827b1bc8fd,7888,2,66
4ee50def6b75bc1e,6139,0,6
cec861f612a88f10,2123,0,1
bcbb84de68d919b,16032,0,0
85bba668c3b80879,11193,120,0
708c89f4fb5a6c1f,9251,0,2
ce690463d204c314,17574,0,0
5d80b355a6499541,7478,0,1
1fd1b96effcf6edb,1617,0,0
ba30df2566917711,15838,0,0
6296f55bf2b13b83,7938,0,1
252fcb7e1064974f,2132,0,0
c909148ed59b2efb,17076,0,2
6ac71546f18b1f8f,8715,0,2
d4f88718444ca002,18117,0,3
507693fc90cdf78d,6299,0,0
bc657b14cb207e9c,15988,0,0
ad43de29f971d974,14668,0,27
491ccd16a25e5797,5606,0,1
42a4ef14e9da56cc,5036,1,1
b4866d1304b951ed,7272,0,6
5beb9747ca558b81,7316,0,1
7f905b408a06dbec,10444,0,1
a9cebc929d6bff58,14398,0,4
652e84bf24d78b55,8193,3,0
7ea8b603d63f4a03,10342,0,40
8c10c41aad281f76,11789,27,0
ab7964ccd03b2e35,14529,0,0
64eca08a7d9334b6,7089,69,24
7273d573728ed368,9410,0,0
95a15ea59d70c5b8,12547,1,5
61c413b30820ee4b,7863,0,1
9d72ec30ac815dbd,13206,0,0
9e4c86f99a2c52ce,13305,0,1
6250f79214d8f3db,7897,0,0
19f33010547b4694,929,0,24
fb8b26295cec8999,21289,0,15
60f4f818fa1bd5a5,7764,0,0
e7fe9e7e5035f811,1820,0,1
e7a9b4d4722145f2,19658,0,0
3fe857687c7b2f7b,4734,0,0
8b1066c0ec7b853a,6487,0,0
2392bb0ec15dcb88,1965,2,2
533aaebffcfa671d,6550,0,0
fda7b3d5c2d671cb,21426,0,0
7838fc184de5d09c,9875,0,3
10e5143236c05c95,93,0,0
24e89d41180e0925,2099,3,0
dcc8682316a846ab,18741,19,0
391f29d244c1b991,1485,0,0
4d0b16ed5577454,1567,0,1
563d9a7f0b6ff8e8,6867,0,0
5a804cd15d71e601,7232,18,0
f5a58da0f54c6f76,20816,0,1
f03d6472e25f8129,17529,0,15
eb938fc3973e5597,19873,1,45
1c8f7de5c3ffd2d5,1247,0,0
3a8706683887f5bf,4234,0,3
8b4ee81ff630a1b9,11705,0,5
fda674e5f73eedd0,21423,0,0
de9c94c422dc8189,18904,6,0
a5c5c2860d2d5058,11323,0,0
4bb80ad54934b0e6,5854,0,0
cdfaa779fb773b56,38,1,0
a582f0c10a6ca2ef,13989,2,0
6fbd292959d0c74,9166,0,0
327cdf7344f7236d,3416,0,0
b55f5e54dc5a3938,15421,0,0
47b4ede3eedd85f,5499,1,0
8c163ccb6f536f47,11796,0,567
e9a6e9ca649bedf5,19833,0,23
54070034127e569d,6641,0,0
ce123093f999a4db,17542,0,3
8f9ce96fd200fb34,12106,0,0
d04aa0deedadfe79,17698,0,0
f321838e458e2cb3,20607,1,0
4937e07e3a920cd5,2314,0,0
e20eeb9d86cf49ba,2371,0,4
2d9d389250065295,2944,0,1
7c1b2d7e6eb8a558,10135,189,0
c1517c5d7f3ad191,16480,0,0
71c6c0dad6d90424,9350,0,0
bbffc7f7d9d5c43a,4181,0,0
b9594d51ef03b186,15751,0,0
b9369f5fd96f0d34,15740,0,0
fc1093f087b8c0ed,21306,0,0
cd7fd7c1b5b8cc2f,17493,0,0
6a247c0aadbaf951,8657,0,0
96aa4ad6d9aa2be3,12626,0,0
c8f0b122822903c9,10128,0,2
ff866cb478bd5502,21563,0,3
b3c9a3c0cc37186f,10784,0,0
4face8e0df98a8ae,6231,0,0
ae47be5b40f6b620,14750,0,0
ea431fe270a8d2a0,19914,56,0
5a25a6d4ea0a43e2,5829,7,4
1201e0ccfd91d334,196,0,0
b6bed85fbe83459e,11180,0,1
cf1c44efe6e8f4fb,17619,0,2
e6cf7dbc5b49d298,19546,0,0
fda674e5f73eedd0,21424,0,0
e723753e04a296fd,19568,0,18
fc9838ad6c11e9ba,9773,0,2
3849917039a30840,4023,0,1
9cef02cecc925614,13123,0,0
4d8954d26d34f47,6012,0,0
e9da817911e44689,19866,0,0
8a19c095d238cff6,11566,0,1
d1e681ea078c6d5d,8244,9,415
d1c238fdd74dc160,17823,0,0
d6c39173aa2ff868,18283,0,15
5ec0201e16e690c3,7596,0,182
9adb8e90ab8f792a,12956,0,0
b839708422974e02,15661,0,18
b7fa57fd226d85bd,15644,0,0
d121984ab07947f8,17774,0,23
af4cbaa02f9b6376,14834,9,95
f7766bd2772be83b,20955,0,0
13deb9be9358244e,379,0,0
cfd0c1062ef2f2d2,17654,0,1
d641ec06e8ca6b67,18249,0,0
5d2ed6a1c2989206,7446,0,0
8323d46093ffcbc4,10893,0,0
6ca197c053c06f69,8862,0,1
5248f6654c70fafd,6449,4,1
f76021aeb4f507b1,20947,0,0
156917f5f31cb186,504,0,0
3a8248717b57a103,4232,4,9
75e256c85700853d,9673,0,4
ea008bf5f272dfba,19881,0,0
95d61c2b50bc8411,12575,0,0
4ac5696d10fb7900,5780,0,0
da6c2626b5e306ac,11239,0,0
159c86484bfc491c,523,15,0
94dbf560d457fcc7,12476,0,0
48246240e932a1f,5542,0,0
e1f441c2dcf66e2c,19152,0,0
9e11e86424650b8d,13275,0,1
939aeb9d5fd28a0,12397,0,16
ded774c61c2bbdc8,11479,0,11
d424e1c5c6361881,18032,0,2
4041e7f96cbc2c30,4769,0,0
2c9cc5d06e277048,2846,0,1
362900eaa11776d7,3797,1,0
9f99bd1edfde1ef1,13445,4,8
6aad8732da52ab80,8702,0,0
2e4c073e5db37ea7,3033,0,5
36ac3d7d635fbd23,3864,0,132
62d79e2870ea0755,7962,0,2
b3c9a3c0cc37186f,10796,0,0
334fae40849edde6,3520,0,3
567a3c29ddd8a90a,6887,1,0
c51f03e5e25472fb,16743,0,0
42475d9343c13722,4976,24,0
781d900bd1b9e169,9864,0,0
55b5c66eba12128e,6792,214,0
4799c36d93fed9c0,5473,79,0
e92f9179fc66f3f8,19790,0,0
9cf00c6295733270,10153,1,0
52f456c5938217dc,6530,0,1
4face8e0df98a8ae,6233,0,0
a310ebf111cb867b,1377,0,14
f831c1b07260c244,21014,0,1
cc69edab919aa9b5,17383,84,23
b2fbde188bfe28fc,15155,0,1
a68609592b34ba17,10249,0,0
b3c9a3c0cc37186f,10789,0,0
57341bff44755e27,6937,0,0
8556c30617e36538,11156,0,0
5f50bc2b73e5b4c0,7633,0,0
5997a13251c6b1bf,7161,0,0
3b7ef900bb7ba2ae,4337,0,0
1a143b66d0b64b6d,959,2,0
b4084cc0b42e32aa,15319,0,0
a0464b68c7e78824,13520,0,0
255de1fb8ce1201e,2158,0,0
14350b9478883141,406,0,0
8323d46093ffcbc4,10843,0,0
c983a507bb232e54,17125,0,5
2f2e77b211edf3ba,3111,0,0
135ba908e8e389d7,319,0,0
3f96a7d681589d69,4694,0,54
208c7b8929721c36,1681,0,0
4a5d5c524d40106a,5715,0,0
5587d89a1198863e,6768,1,0
925dbf435bf78279,1447,0,7
5127f63f7de38f35,6362,0,0
8648fa73e4ed55e5,11248,0,0
e9244b2789632f05,16186,0,59
a96527ea68cb8e1e,3900,0,1
dd2aba071103cc9,18800,0,0
71cca8f23be34e55,9355,0,1
633d985412bd82ef,7996,12,14
3da3182e594558d3,4472,4,7
465e0d46dd5409a4,5353,0,0
b79ee31d0e64d20a,15608,0,0
89bef71ebc47d83c,11534,0,0
458647ef6ea464e2,5257,0,3
e484adec58c396bf,19381,1,1
69e94dbd0c8197d8,8629,0,0
4f1845a023658fdb,6161,0,0
97d6ce8b50b766a9,12714,0,0
c0365693d7a32122,16380,0,1
fb2b317d041664a7,21239,0,9
1fb7f2bb2fc9ee8e,1611,2,0
2f3540934040232e,3112,0,0
6d668dc10c859e6a,8919,0,3
cd21c36ca544b1f1,17455,10,0
a96ef8003a76f691,14369,0,6
675515d94346e0f6,8409,1,0
f22f00b0d90c2685,20525,0,0
336108818ecdfba9,3525,22,0
2b5fd7ba467b5477,2736,0,0
aa114c9cbe9d23aa,14416,0,1
98745f76d52029fa,12779,0,0
111d3b77b7fc1e9a,132,0,0
4b95bae82e221c07,5841,0,63
bfe78c683c574677,16356,0,0
6abab307ae546723,8706,0,14
3d0bf10933a8071f,4425,65,0
ec310193c7480048,20111,0,0
ea28ca51860bd200,19904,0,0
de74100dc8b101d6,875,0,0
74bc259f61cf6872,9604,0,0
9f72bd529959f022,13427,1,3
32e5e54dbd4dfffa,3472,0,25
54418ee1499720b3,6657,0,11
41b6516dc8a22b53,4918,0,0
afa753e582c3e52,14877,0,30
f1282a918be1c244,20447,0,5
b455c7e4626dc17b,15325,8,0
a97f43f44b881825,14377,0,1
17639d7616dfafea,720,0,0
3cb30443331a353a,4401,0,0
81f6c898d3a2796d,10712,2,0
a2ed23a37d7ecd2f,13774,2,0
7231e6af7e4d1bc8,9387,0,0
a65b4f5e9d6fcdb,14048,0,0
dcc8682316a846ab,18748,28,0
6a4f3545234cc91b,8673,1,0
e4d2ef47c1436d3e,12708,0,0
b303ab2675252860,15165,0,0
66ea4d569d6dc820,8356,0,3
bfb18f0bfd2dfa9,16343,3,0
ea454dc42d888c7,19917,0,0
e80533f6632c7dab,19693,0,0
52b2fa09e6421280,6513,0,0
fefd729e8080b547,21528,0,14
72b7c70c3b8ed15c,9451,0,0
a80a6436910c48cb,14232,0,22
632346f880813918,7990,0,3
f0b7783e2eccf449,20412,0,7
72ebfe9adb9cc2b5,9472,0,0
373ab830c619c953,3918,0,49
73cb2cc3655ed0a0,9540,0,0
84d087308c1d0aaf,11126,0,0
8323d46093ffcbc4,10860,0,0
19a27f8abe3e7b44,882,0,32
2f06634435db4927,3097,0,93
7cd0e2bfdd795b31,10195,6,1
f69ad31ad42395e2,20888,0,0
fb818853e86ed0f0,21277,0,0
d692a9031b9b36fe,11502,0,40
e3a5824c03b04d2b,11740,0,0
e68ccb573fc933ee,19522,0,0
e6ab6294694d6c48,19531,2,0
819bc563e4b226c7,10667,0,182
b04da16cfc976f70,14923,0,0
77af08821d0b3bbb,3350,0,7
153080466b43bbc7,486,0,1
1449bf6cb849cd50,411,0,0
be7553d06cc3a18e,16207,0,0
cea4b9bb03e34f0c,17585,0,18
44901c9dd3b48f70,5184,0,0
2638bb0089c3da57,2248,0,0
68658818495774ed,8503,1,0
da1f760288ab2464,18551,1,0
b09ca3dbbce69f90,14953,0,1
78c8baa70b004989,9909,0,0
da8e67fc7bd6f20f,18600,0,0
4df7fd7b9e9c66e0,6050,0,0
2da11195d7ec22de,2947,0,0
1e757dbe8663d402,1455,0,3
e87a28aead0a23f2,19739,8,53
d1f001086bf21f3f,8542,2,37
39ca5fd71a2b352c,4181,0,0
6f01b1ea15b709e6,4535,0,0
cb18d0f9dbf3d391,17255,0,0
da960b3797775f73,18603,0,0
25467d4330c828ab,2145,0,0
c71665005b235674,16913,0,0
629470aeef097f83,7933,0,0
b473d6cd80e6cba5,15337,0,1
e2eded5793714363,19263,0,0
fd13de7f768c2033,21368,2,0
d21a574cd486e753,17862,0,0
7575b8d30efedf23,9645,0,0
cd0c46f70811e000,17437,0,0
72e3127dd1e05902,9462,0,0
e6bc45edbb2ff6ed,19544,0,0
90db09cccf749db1,12204,0,0
344491b9e31bb202,3598,0,0
ae445c3b5f964cb4,14741,0,4
c1e1e6d5e43f5bbe,8081,0,0
85b648fba21a383e,10128,0,2
4976c131598bf345,5627,0,6
908b5ded47ab4a21,12178,0,0
f57edb7654dc75a1,20803,0,0
962ef98950941444,12601,0,0
a634b46079ff3b12,14034,0,0
87581c59c3197659,11321,0,0
8231eda14c8c76e5,10727,0,0
892a4c7207e27f4b,11482,0,3
dea5c52be7c04834,18909,0,1
e78ed888812a392b,19591,0,0
876c13b82b7dba30,11332,0,1
b49a328523d5d148,15360,0,0
609cc462ae64c230,7749,0,0
97524497abc00075,12676,0,33
83f1f3f81a4e9697,11046,0,1
5d9096f45c654b42,7489,0,0
526caad437dcf9df,6465,0,0
726dc66b1d92fc26,9409,0,0
bfaab01462097d59,16334,0,0
9957016b0193afab,12855,11,0
94c5964b9b797c04,12469,0,10
4653176c996ac514,1819,0,4
f808a20208ac8a02,20988,0,0
6c4bb41f88ba0f77,8830,0,7
fe4dff5cb5086e2d,21477,1,0
33310c0647d0de67,3511,1,0
a11dc1c2ef6bfe3a,13615,0,0
2f41d2d75934f729,3125,0,0
bd2fed82af4e0b8d,16090,0,0
7fbc5f56028063ea,10469,0,0
1ed5058cde4ddd33,1520,0,0
2f100cbbb01eb88b,3103,0,0
724ce0834b37221f,9394,0,0
90cf60a09b3f070b,12196,0,0
b3c9a3c0cc37186f,10907,0,0
8458ddac13248448,11082,0,38
310c9e7e7c0b8546,3285,0,20
f5f135ba4cf767a4,20839,0,1
da70b2fc7474ed84,18583,0,0
99ba9482d1c1ff05,2252,0,0
ced9e9fec1217c3d,5390,0,0
8ab53cccdb347b90,11650,0,0
8c8918b142184a7e,11860,0,0
07C58A3CE50210F8,1,0,0
ede751c9b56b7f2,20245,0,8
df1878b971d13c25,18953,0,2
39d8a7dbb48867a8,4185,0,0
55125e6a149bec19,6728,0,0
85ef89c36e7c59b9,11210,3,0
97ea5ee317abd02,12723,0,0
15810749e18153d3,516,1,2
cc97cf6d2fb7f62f,17405,0,4
76a412550eb1dcf6,9725,0,4
4b0577eafef98d0e,5807,0,1
3f370c94384a76b2,4657,17,0
f5fea7b1a4654233,3379,0,0
1e2d88f22d86517f,1424,0,3
4de36cccc27ba6f1,6041,0,0
ecbecc5725a8dede,20152,0,0
bf104d1c875a4b21,16286,0,0
9a9cda62e0bb8a11,12944,0,0
dc709bb6c5f32888,8677,0,0
e539899e92269cf2,19410,0,0
1305b5aef8bfc385,295,0,0
1f81346948b5991f,1592,0,0
410f4100b20a86eb,4846,0,3
8acd999e98b8fb5b,11658,0,0
d7f7cea3c54c24d,18364,0,0
42475d9343c13722,4980,7,0
9cf00c6295733270,13127,1,0
6a9387faf9be41ff,8696,0,0
b113a67abf4711bf,15013,0,4
b3c9a3c0cc37186f,10809,0,0
4d52fa0bff9d3289,2613,1,5
cef474ed1d885f48,17612,1,0
8323d46093ffcbc4,10878,0,0
c25abbfe8feae4bc,16545,0,1
